home_team,away_team,league,match_date,home_form,away_form,home_elo,away_elo,elo_diff,home_odds,draw_odds,away_odds,home_win_prob,draw_prob,away_win_prob,over_odds,under_odds,handi_size,handi_home,handi_away,match_result,over_2_5,btts,home_goals,away_goals,form3home,form3away,homeshots,awayshots,hometarget,awaytarget,homefouls,awayfouls,homecorners,awaycorners,homeyellow,awayyellow,homered,awayred,home_win_pred,draw_pred,away_win_pred,under_2_5_pred,over_2_5_pred,btts_no_pred,btts_yes_pred,match_result_pred,over_under_pred,btts_pred,over_under_actual,btts_actual,match_result_confidence,over_under_confidence,btts_confidence,match_result_confidence_bin,over_under_confidence_bin,btts_confidence_bin
Espanol,Girona,SP1,2023-01-07,0.26666666666666666,0.6,0.80874,0.7996,0.03655999999999995,2.3,3.41,3.17,0.4347826086956522,0.29325513196480935,0.31545741324921134,2.03,1.81,-0.3,2.0,1.9,D,1,1,2.0,2.0,0.2222222222222222,0.7777777777777778,0.4,0.4,0.2,0.16666666666666666,0.65,0.8,0.3333333333333333,0.13333333333333333,0.6,0.4,0.0,0.0,0.4223744696819856,0.2532746479799882,0.3243508823380266,0.24482835833552774,0.7551716416644723,0.26697919808350357,0.7330208019164964,H,Over,Yes,Over,Yes,0.4223744696819856,0.7551716416644723,0.7330208019164964,0-50%,70-80%,70-80%
Salernitana,Torino,I1,2023-01-08,0.26666666666666666,0.5333333333333333,0.758365,0.818145,-0.2391199999999999,3.67,3.26,2.15,0.2724795640326976,0.3067484662576687,0.46511627906976744,2.16,1.7,0.3,2.07,1.83,D,0,1,1.0,1.0,0.0,0.5555555555555556,0.36666666666666664,0.7666666666666667,0.13333333333333333,0.26666666666666666,0.5,0.75,0.4,0.4666666666666667,0.4,0.6,0.0,0.0,0.10834211748269008,0.39211833533420964,0.4995395471831004,0.43532206594301703,0.564677934056983,0.24250018451715272,0.7574998154828473,A,Over,Yes,Under,Yes,0.4995395471831004,0.564677934056983,0.7574998154828473,0-50%,50-60%,70-80%
Almeria,Sociedad,SP1,2023-01-08,0.4666666666666667,0.4666666666666667,0.8059299999999999,0.8782949999999999,-0.28946000000000005,4.06,3.4,1.99,0.24630541871921185,0.29411764705882354,0.5025125628140703,2.08,1.77,0.5,1.89,2.01,A,0,0,0.0,2.0,0.4444444444444444,0.7777777777777778,0.2,0.3,0.03333333333333333,0.2,0.65,0.7,0.26666666666666666,0.13333333333333333,0.2,0.0,0.0,0.0,0.049957323838582396,0.06952979527369953,0.8805128808877172,0.6287727182164304,0.3712272817835695,0.5636413448088522,0.43635865519114786,A,Under,No,Under,No,0.8805128808877172,0.6287727182164304,0.5636413448088522,80-90%,60-70%,50-60%
Lazio,Empoli,I1,2023-01-08,0.4,0.4666666666666667,0.8618049999999999,0.779085,0.3308799999999997,1.55,4.32,5.94,0.6451612903225806,0.23148148148148145,0.16835016835016833,1.74,2.12,-1.0,1.92,1.98,D,1,1,2.0,2.0,0.3333333333333333,0.4444444444444444,0.6,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.85,0.5,0.6666666666666666,0.2,0.8,0.2,0.0,0.0,0.3148788391496576,0.5069902354823621,0.17813092536798011,0.6846601145704068,0.3153398854295933,0.6451335799318823,0.3548664200681178,D,Under,No,Over,Yes,0.5069902354823621,0.6846601145704068,0.6451335799318823,50-60%,60-70%,60-70%
Spezia,Lecce,I1,2023-01-08,0.3333333333333333,0.6666666666666666,0.7579049999999999,0.77203,-0.0565,2.62,3.08,2.95,0.38167938931297707,0.3246753246753247,0.3389830508474576,2.2,1.69,0.0,1.83,2.07,D,0,0,0.0,0.0,0.5555555555555556,1.0,0.3333333333333333,0.5,0.06666666666666667,0.13333333333333333,0.7,0.75,0.3333333333333333,0.4666666666666667,0.0,0.2,0.0,0.0,0.14117801004377997,0.5544058057268608,0.3044161842293588,0.8375893374938946,0.16241066250610536,0.6363525597915447,0.3636474402084553,D,Under,No,Under,No,0.5544058057268608,0.8375893374938946,0.6363525597915447,50-60%,80-90%,60-70%
Vallecano,Betis,SP1,2023-01-08,0.7333333333333333,0.3333333333333333,0.8188150000000001,0.87999,-0.2446999999999998,2.34,3.28,3.22,0.4273504273504274,0.3048780487804878,0.3105590062111801,2.25,1.66,-0.3,2.02,1.88,A,1,1,1.0,2.0,0.5555555555555556,0.2222222222222222,0.5,0.4666666666666667,0.1,0.1,0.5,0.8,0.3333333333333333,0.4666666666666667,0.6,0.4,0.0,0.0,0.2992093912453459,0.2600349425717955,0.4407556661828583,0.6934612137131548,0.3065387862868452,0.6128868655935916,0.3871131344064084,A,Under,No,Over,Yes,0.4407556661828583,0.6934612137131548,0.6128868655935916,0-50%,60-70%,60-70%
Sampdoria,Napoli,I1,2023-01-08,0.2,0.8,0.75214,0.951785,-0.79858,8.2,4.82,1.4,0.12195121951219513,0.20746887966804978,0.7142857142857143,1.76,2.09,1.3,2.01,1.89,A,0,0,0.0,2.0,0.3333333333333333,0.6666666666666666,0.3,0.8,0.06666666666666667,0.26666666666666666,0.75,0.6,0.13333333333333333,0.3333333333333333,0.6,0.4,0.2,0.0,0.03255947892862689,0.05131953952626458,0.9161209815451086,0.42923587537432073,0.5707641246256793,0.37163977613684473,0.6283602238631553,A,Over,Yes,Under,No,0.9161209815451086,0.5707641246256793,0.6283602238631553,90-100%,50-60%,60-70%
Sevilla,Getafe,SP1,2023-01-08,0.13333333333333333,0.5333333333333333,0.857385,0.82033,0.1482199999999998,1.77,3.46,5.27,0.5649717514124294,0.28901734104046245,0.18975332068311196,2.49,1.55,-0.8,2.05,1.85,H,1,1,2.0,1.0,0.2222222222222222,0.4444444444444444,0.36666666666666664,0.36666666666666664,0.16666666666666666,0.06666666666666667,0.65,0.8,0.26666666666666666,0.26666666666666666,0.6,0.6,0.0,0.0,0.7990066881631147,0.1396383605578304,0.06135495127905506,0.5831299357178447,0.41687006428215534,0.5470646377106043,0.4529353622893957,H,Under,No,Over,Yes,0.7990066881631147,0.5831299357178447,0.5470646377106043,70-80%,50-60%,50-60%
Milan,Roma,I1,2023-01-08,0.6666666666666666,0.5333333333333333,0.9193150000000001,0.8665,0.21126000000000023,1.87,3.59,4.35,0.53475935828877,0.2785515320334262,0.2298850574712644,2.06,1.79,-0.5,1.85,2.05,D,1,1,2.0,2.0,0.7777777777777778,0.5555555555555556,0.4,0.4,0.16666666666666666,0.1,0.95,0.65,0.2,0.26666666666666666,0.8,1.4,0.0,0.0,0.6493128447939315,0.2554158876400455,0.09527126756602333,0.47855055418667336,0.5214494458133266,0.3548932067037396,0.6451067932962604,H,Over,Yes,Over,Yes,0.6493128447939315,0.5214494458133266,0.6451067932962604,60-70%,50-60%,60-70%
Ath Madrid,Barcelona,SP1,2023-01-08,0.4666666666666667,0.8666666666666667,0.895485,0.93708,-0.1663800000000001,3.1,3.46,2.33,0.3225806451612903,0.28901734104046245,0.4291845493562232,1.92,1.91,0.3,1.87,2.03,A,0,0,0.0,1.0,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.4,0.8,0.4666666666666667,0.26666666666666666,0.4,0.6,0.2,0.2,0.26012314619011206,0.2610164976360846,0.47886035617380335,0.7011938349254949,0.29880616507450514,0.5068062584629607,0.49319374153703927,A,Under,No,Under,No,0.47886035617380335,0.7011938349254949,0.5068062584629607,0-50%,70-80%,50-60%
Verona,Cremonese,I1,2023-01-09,0.06666666666666667,0.2,0.7788999999999999,0.72788,0.20407999999999993,2.08,3.38,3.73,0.4807692307692307,0.2958579881656805,0.2680965147453083,1.91,1.91,-0.5,2.07,1.83,H,0,0,2.0,0.0,0.1111111111111111,0.1111111111111111,0.3,0.5,0.13333333333333333,0.16666666666666666,0.8,0.55,0.2,0.3333333333333333,0.6,0.8,0.0,0.0,0.4763089154060149,0.29368051218363067,0.2300105724103545,0.5277616009501203,0.4722383990498797,0.32853201232554585,0.6714679876744541,H,Under,Yes,Under,No,0.4763089154060149,0.5277616009501203,0.6714679876744541,0-50%,50-60%,60-70%
Bologna,Atalanta,I1,2023-01-09,0.6,0.26666666666666666,0.79857,0.8660650000000001,-0.26998,3.42,3.44,2.16,0.29239766081871343,0.29069767441860467,0.4629629629629629,1.88,1.94,0.3,2.01,1.89,A,1,1,1.0,2.0,0.3333333333333333,0.1111111111111111,0.4,0.23333333333333334,0.1,0.1,0.8,0.75,0.26666666666666666,0.0,0.6,0.4,0.0,0.0,0.20262894605854004,0.19637786605891502,0.6009931878825451,0.5201041918860104,0.4798958081139896,0.551251319887893,0.44874868011210695,A,Under,No,Over,Yes,0.6009931878825451,0.5201041918860104,0.551251319887893,60-70%,50-60%,50-60%
Ath Bilbao,Osasuna,SP1,2023-01-09,0.4666666666666667,0.4666666666666667,0.8652949999999999,0.830405,0.13955999999999993,1.68,3.69,5.6,0.5952380952380952,0.2710027100271003,0.17857142857142858,2.12,1.74,-0.8,1.88,2.02,D,0,0,0.0,0.0,0.4444444444444444,0.3333333333333333,0.5666666666666667,0.1,0.1,0.03333333333333333,0.4,0.65,0.9333333333333333,0.06666666666666667,0.0,0.2,0.0,0.0,0.27666031337166935,0.567221048187935,0.15611863844039608,0.9025758915675277,0.09742410843247225,0.8053877741193349,0.194612225880665,D,Under,No,Under,No,0.567221048187935,0.9025758915675277,0.8053877741193349,50-60%,90-100%,80-90%
Ajaccio,Reims,F1,2023-01-11,0.4666666666666667,0.6,0.74924,0.803845,-0.2184200000000001,3.07,3.19,2.46,0.32573289902280134,0.31347962382445144,0.4065040650406504,2.29,1.64,0.3,1.81,2.09,A,0,0,0.0,1.0,0.4444444444444444,0.5555555555555556,0.36666666666666664,0.3,0.03333333333333333,0.1,1.0,1.1,0.13333333333333333,0.13333333333333333,0.6,0.6,0.0,0.0,0.19996814154317416,0.3598983427248617,0.44013351573196424,0.928017960442932,0.07198203955706792,0.6250454052754437,0.3749545947245563,A,Under,No,Under,No,0.44013351573196424,0.928017960442932,0.6250454052754437,0-50%,90-100%,60-70%
Auxerre,Toulouse,F1,2023-01-11,0.26666666666666666,0.2,0.748265,0.7730549999999999,-0.09915999999999986,2.73,3.4,2.6,0.3663003663003663,0.29411764705882354,0.3846153846153846,1.87,1.95,0.0,2.0,1.9,A,1,0,0.0,5.0,0.0,0.3333333333333333,0.6333333333333333,0.3,0.13333333333333333,0.23333333333333334,1.1,0.65,0.4666666666666667,0.26666666666666666,0.6,0.2,0.0,0.0,0.17726208105715185,0.2403589232391415,0.5823789957037067,0.2549954831249307,0.7450045168750693,0.29007469173421085,0.7099253082657891,A,Over,Yes,Over,No,0.5823789957037067,0.7450045168750693,0.7099253082657891,50-60%,70-80%,70-80%
Brest,Lille,F1,2023-01-11,0.26666666666666666,0.5333333333333333,0.7614249999999999,0.85329,-0.36746,3.85,3.65,1.95,0.2597402597402597,0.273972602739726,0.5128205128205129,1.84,1.99,0.5,1.93,1.97,D,0,0,0.0,0.0,0.3333333333333333,0.7777777777777778,0.16666666666666666,0.36666666666666664,0.0,0.13333333333333333,0.75,0.6,0.0,0.5333333333333333,0.0,0.2,0.0,0.0,0.17983062385045853,0.37796795608598827,0.4422014200635535,0.7904555459084641,0.2095444540915359,0.755991123837504,0.244008876162496,A,Under,No,Under,No,0.4422014200635535,0.7904555459084641,0.755991123837504,0-50%,70-80%,70-80%
Clermont,Rennes,F1,2023-01-11,0.3333333333333333,0.6666666666666666,0.76105,0.863105,-0.40822000000000025,3.92,3.63,1.94,0.25510204081632654,0.27548209366391185,0.5154639175257733,1.89,1.94,0.5,1.94,1.96,H,1,1,2.0,1.0,0.3333333333333333,0.6666666666666666,0.36666666666666664,0.3,0.16666666666666666,0.06666666666666667,0.6,0.65,0.26666666666666666,0.06666666666666667,0.0,0.4,0.0,0.4,0.47318556927607425,0.3093152310206043,0.21749919970332202,0.539424709766546,0.460575290233454,0.6464791023754851,0.3535208976245149,H,Under,No,Over,Yes,0.47318556927607425,0.539424709766546,0.6464791023754851,0-50%,50-60%,60-70%
Nantes,Lyon,F1,2023-01-11,0.4,0.4666666666666667,0.7945549999999999,0.8518,-0.22898000000000002,3.31,3.37,2.24,0.3021148036253776,0.29673590504451036,0.4464285714285714,1.86,1.96,0.3,1.94,1.96,D,0,0,0.0,0.0,0.5555555555555556,0.4444444444444444,0.43333333333333335,0.3333333333333333,0.16666666666666666,0.2,0.6,0.75,0.4,0.06666666666666667,0.4,0.6,0.0,0.0,0.17758320628561708,0.332402170365262,0.49001462334912155,0.27447286165442253,0.7255271383455775,0.24489859348154341,0.7551014065184566,A,Over,Yes,Under,No,0.49001462334912155,0.7255271383455775,0.7551014065184566,0-50%,70-80%,70-80%
Lorient,Monaco,F1,2023-01-11,0.26666666666666666,0.8,0.785005,0.85866,-0.2946199999999999,3.82,3.82,1.93,0.2617801047120419,0.2617801047120419,0.5181347150259068,1.71,2.16,0.5,1.98,1.92,D,1,1,2.0,2.0,0.4444444444444444,0.6666666666666666,0.26666666666666666,0.5333333333333333,0.2,0.13333333333333333,0.4,0.65,0.2,0.26666666666666666,0.2,0.2,0.0,0.0,0.26621389008192714,0.41336743462531655,0.32041867529275647,0.28806811955100786,0.7119318804489921,0.3981120085139186,0.6018879914860814,D,Over,Yes,Over,Yes,0.41336743462531655,0.7119318804489921,0.6018879914860814,0-50%,70-80%,60-70%
Nice,Montpellier,F1,2023-01-11,0.5333333333333333,0.3333333333333333,0.82298,0.77759,0.18155999999999994,1.81,3.71,4.46,0.5524861878453039,0.2695417789757412,0.2242152466367713,1.9,1.92,-0.5,1.75,2.05,H,1,1,6.0,1.0,0.2222222222222222,0.4444444444444444,0.5333333333333333,0.13333333333333333,0.3333333333333333,0.06666666666666667,0.8,0.85,0.2,0.26666666666666666,0.2,0.2,0.0,0.0,0.8718490448203892,0.0990458497556781,0.02910510542393289,0.19730858174158195,0.802691418258418,0.3557727218483552,0.6442272781516448,H,Over,Yes,Over,Yes,0.8718490448203892,0.802691418258418,0.6442272781516448,80-90%,80-90%,60-70%
Paris SG,Angers,F1,2023-01-11,0.8,0.0,0.952415,0.7409349999999999,0.8459200000000001,1.12,10.38,19.42,0.8928571428571428,0.09633911368015413,0.051493305870236865,1.25,3.93,-2.8,2.0,1.8,H,0,0,2.0,0.0,0.6666666666666666,0.0,0.3,0.2,0.2,0.0,0.25,0.5,0.3333333333333333,0.06666666666666667,0.2,0.4,0.0,0.0,0.9204453844696421,0.06183533859769567,0.017719276932662297,0.10994026267186086,0.8900597373281391,0.7713142140395886,0.2286857859604114,H,Over,No,Under,No,0.9204453844696421,0.8900597373281391,0.7713142140395886,90-100%,80-90%,70-80%
Strasbourg,Lens,F1,2023-01-11,0.13333333333333333,0.8666666666666667,0.79637,0.85972,-0.25340000000000007,3.69,3.57,2.02,0.2710027100271003,0.2801120448179272,0.49504950495049505,1.96,1.87,0.5,1.87,2.03,D,1,1,2.0,2.0,0.1111111111111111,0.7777777777777778,0.3,0.5,0.2,0.26666666666666666,0.75,0.5,0.2,0.26666666666666666,0.2,0.2,0.0,0.0,0.13753865475449548,0.33525189823912566,0.5272094470063787,0.1358960916879336,0.8641039083120664,0.20937539643179393,0.7906246035682061,A,Over,Yes,Over,Yes,0.5272094470063787,0.8641039083120664,0.7906246035682061,50-60%,80-90%,70-80%
Troyes,Marseille,F1,2023-01-11,0.3333333333333333,0.8666666666666667,0.7682,0.8710549999999999,-0.4114199999999996,4.79,4.05,1.69,0.20876826722338204,0.2469135802469136,0.591715976331361,1.75,2.1,0.8,2.0,1.9,A,0,0,0.0,2.0,0.4444444444444444,1.0,0.16666666666666666,0.43333333333333335,0.03333333333333333,0.13333333333333333,0.6,0.65,0.26666666666666666,0.4666666666666667,0.4,0.6,0.0,0.0,0.07190806317286372,0.16625275371230538,0.7618391831148308,0.7862008994809626,0.2137991005190374,0.6547315240574821,0.34526847594251786,A,Under,No,Under,No,0.7618391831148308,0.7862008994809626,0.6547315240574821,70-80%,70-80%,60-70%
Fulham,Chelsea,E0,2023-01-12,0.6,0.26666666666666666,0.852245,0.9420850000000001,-0.3593600000000001,3.36,3.54,2.18,0.2976190476190476,0.2824858757062147,0.4587155963302752,1.82,2.01,0.3,2.02,1.88,H,1,1,2.0,1.0,1.0,0.4444444444444444,0.26666666666666666,0.6666666666666666,0.1,0.3333333333333333,0.6,0.8,0.3333333333333333,0.4666666666666667,0.8,0.6,0.0,0.2,0.44654031668001315,0.16481309565358052,0.3886465876664065,0.23878654978953018,0.7612134502104698,0.14331076655391772,0.8566892334460823,H,Over,Yes,Over,Yes,0.44654031668001315,0.7612134502104698,0.8566892334460823,0-50%,70-80%,80-90%
Napoli,Juventus,I1,2023-01-13,0.8,1.0,0.95294,0.8843099999999999,0.27452000000000043,1.96,3.49,4.06,0.5102040816326531,0.28653295128939826,0.24630541871921185,2.04,1.8,-0.5,1.98,1.95,H,1,1,5.0,1.0,0.6666666666666666,1.0,0.4666666666666667,0.36666666666666664,0.3333333333333333,0.06666666666666667,0.5,0.45,0.13333333333333333,0.3333333333333333,0.0,0.2,0.0,0.0,0.8638436153504722,0.10662976520370757,0.02952661944582072,0.14316289111104608,0.8568371088889539,0.3641320764486593,0.6358679235513407,H,Over,Yes,Over,Yes,0.8638436153504722,0.8568371088889539,0.6358679235513407,80-90%,80-90%,60-70%
Aston Villa,Leeds,E0,2023-01-13,0.6666666666666666,0.3333333333333333,0.86963,0.85621,0.05367999999999984,1.94,3.63,4.02,0.5154639175257733,0.27548209366391185,0.24875621890547267,1.79,2.06,-0.5,1.96,1.97,H,1,1,2.0,1.0,0.4444444444444444,0.2222222222222222,0.36666666666666664,0.5333333333333333,0.16666666666666666,0.13333333333333333,0.6,0.4,0.0,0.7333333333333333,0.4,0.4,0.0,0.0,0.755901589219693,0.14921819725814656,0.09488021352216075,0.32176639043946165,0.6782336095605384,0.45383293905585065,0.5461670609441494,H,Over,Yes,Over,Yes,0.755901589219693,0.6782336095605384,0.5461670609441494,70-80%,60-70%,50-60%
Celta,Villarreal,SP1,2023-01-13,0.3333333333333333,0.6,0.8171649999999999,0.8829049999999999,-0.26296,2.81,3.31,2.6,0.35587188612099646,0.3021148036253776,0.3846153846153846,2.11,1.75,0.0,2.1,1.8,D,0,1,1.0,1.0,0.5555555555555556,1.0,0.7,0.1,0.26666666666666666,0.03333333333333333,0.55,0.4,0.9333333333333333,0.2,0.0,0.4,0.0,0.0,0.32360270362515126,0.5474021380233833,0.12899515835146508,0.7687895835419127,0.2312104164580873,0.5630180018990585,0.43698199810094157,D,Under,No,Under,Yes,0.5474021380233833,0.7687895835419127,0.5630180018990585,50-60%,70-80%,50-60%
Man United,Man City,E0,2023-01-14,0.8,0.6666666666666666,0.9291950000000001,1.012165,-0.3318799999999997,4.21,3.9,1.84,0.23752969121140144,0.25641025641025644,0.5434782608695652,1.7,2.19,0.5,2.0,1.8,H,1,1,2.0,1.0,1.0,0.7777777777777778,0.26666666666666666,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.75,0.25,0.06666666666666667,0.13333333333333333,0.6,0.0,0.0,0.0,0.3881531618003032,0.2850840825282249,0.32676275567147206,0.8876759055606299,0.11232409443937005,0.6989152380934002,0.30108476190659983,H,Under,No,Over,Yes,0.3881531618003032,0.8876759055606299,0.6989152380934002,0-50%,80-90%,60-70%
Valladolid,Vallecano,SP1,2023-01-14,0.2,0.5333333333333333,0.8089550000000001,0.8188150000000001,-0.03944000000000005,2.78,3.25,2.66,0.3597122302158274,0.3076923076923077,0.37593984962406013,2.17,1.71,0.0,2.01,1.89,A,0,0,0.0,1.0,0.0,0.2222222222222222,0.3,0.43333333333333335,0.06666666666666667,0.2,0.85,0.9,0.26666666666666666,0.5333333333333333,0.4,0.4,0.0,0.0,0.14366990309271943,0.2544395216948263,0.6018905752124546,0.7156420234103736,0.28435797658962636,0.4637432565432462,0.5362567434567538,A,Under,Yes,Under,No,0.6018905752124546,0.7156420234103736,0.5362567434567538,60-70%,70-80%,50-60%
Cremonese,Monza,I1,2023-01-14,0.13333333333333333,0.5333333333333333,0.72788,0.7800349999999999,-0.2086199999999999,2.86,3.32,2.54,0.3496503496503497,0.30120481927710846,0.39370078740157477,2.05,1.79,0.0,2.09,1.84,A,1,1,2.0,3.0,0.0,0.5555555555555556,0.36666666666666664,0.26666666666666666,0.23333333333333334,0.1,0.6,0.6,0.26666666666666666,0.13333333333333333,0.4,0.8,0.0,0.0,0.5375819781769441,0.24159458856819754,0.2208234332548577,0.30972025122866687,0.6902797487713331,0.3408271455302613,0.6591728544697387,H,Over,Yes,Over,Yes,0.5375819781769441,0.6902797487713331,0.6591728544697387,50-60%,60-70%,60-70%
Brighton,Liverpool,E0,2023-01-14,0.6,0.8,0.8955700000000001,1.003095,-0.4300999999999999,3.31,3.76,2.12,0.3021148036253776,0.26595744680851063,0.4716981132075471,1.58,2.4,0.3,2.04,1.89,H,1,0,3.0,0.0,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.2,0.3,0.06666666666666667,0.4,0.75,0.4666666666666667,0.06666666666666667,0.2,0.6,0.0,0.0,0.7140314652609309,0.12132208332927093,0.16464645140979856,0.18740452501467386,0.8125954749853261,0.3017882927235298,0.6982117072764702,H,Over,Yes,Over,No,0.7140314652609309,0.8125954749853261,0.6982117072764702,70-80%,80-90%,60-70%
Everton,Southampton,E0,2023-01-14,0.06666666666666667,0.0,0.8478600000000001,0.828785,0.07630000000000019,2.25,3.39,3.32,0.4444444444444444,0.2949852507374631,0.30120481927710846,2.1,1.76,-0.3,1.95,1.98,A,1,1,1.0,2.0,0.1111111111111111,0.0,0.4,0.43333333333333335,0.13333333333333333,0.16666666666666666,0.35,0.95,0.4,0.26666666666666666,0.0,0.6,0.0,0.0,0.26713043285007215,0.22021933630227294,0.5126502308476548,0.4184336562482196,0.5815663437517804,0.4127606758903497,0.5872393241096503,A,Over,Yes,Over,Yes,0.5126502308476548,0.5815663437517804,0.5872393241096503,50-60%,50-60%,50-60%
Nottm Forest,Leicester,E0,2023-01-14,0.5333333333333333,0.4,0.812385,0.88487,-0.28994000000000003,2.72,3.4,2.65,0.3676470588235294,0.29411764705882354,0.37735849056603776,1.99,1.85,0.0,1.98,1.95,H,0,0,2.0,0.0,0.4444444444444444,0.0,0.5,0.2,0.16666666666666666,0.03333333333333333,0.55,0.6,0.2,0.3333333333333333,0.2,0.4,0.0,0.0,0.6986009390934174,0.20386734384219465,0.0975317170643879,0.7394444704974787,0.2605555295025213,0.662474617546642,0.33752538245335795,H,Under,No,Under,No,0.6986009390934174,0.7394444704974787,0.662474617546642,60-70%,70-80%,60-70%
Wolves,West Ham,E0,2023-01-14,0.26666666666666666,0.06666666666666667,0.84292,0.8743350000000001,-0.1256600000000003,2.7,3.27,2.75,0.37037037037037035,0.3058103975535168,0.36363636363636365,2.22,1.68,0.0,1.94,1.99,H,0,0,1.0,0.0,0.4444444444444444,0.1111111111111111,0.5666666666666667,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.5,0.35,0.26666666666666666,0.2,0.0,0.4,0.0,0.0,0.34113402058259124,0.33279375190366123,0.3260722275137478,0.49857292021393884,0.5014270797860612,0.5377039308520548,0.46229606914794513,H,Over,No,Under,No,0.34113402058259124,0.5014270797860612,0.5377039308520548,0-50%,50-60%,50-60%
Girona,Sevilla,SP1,2023-01-14,0.6,0.3333333333333333,0.7996,0.857385,-0.23113999999999987,2.42,3.34,3.03,0.4132231404958678,0.29940119760479045,0.33003300330033003,2.05,1.79,-0.3,2.07,1.83,H,1,1,2.0,1.0,0.5555555555555556,0.4444444444444444,0.6333333333333333,0.3333333333333333,0.23333333333333334,0.06666666666666667,0.55,0.35,0.3333333333333333,0.13333333333333333,0.6,0.2,0.0,0.0,0.7005913756492412,0.21417850394590177,0.08523012040485693,0.529389766161533,0.47061023383846706,0.47006520556108444,0.5299347944389156,H,Under,Yes,Over,Yes,0.7005913756492412,0.529389766161533,0.5299347944389156,70-80%,50-60%,50-60%
Lens,Auxerre,F1,2023-01-14,0.7333333333333333,0.06666666666666667,0.85972,0.748265,0.44582000000000016,1.37,4.88,8.75,0.7299270072992701,0.20491803278688525,0.11428571428571428,1.81,2.03,-1.3,1.87,2.03,H,0,0,1.0,0.0,0.5555555555555556,0.0,0.3333333333333333,0.2,0.06666666666666667,0.03333333333333333,1.05,0.8,0.6,0.13333333333333333,0.4,0.8,0.0,0.2,0.6692901638250086,0.20727695532605206,0.12343288084893911,0.9299709692607948,0.07002903073920518,0.815834561732234,0.18416543826776602,H,Under,No,Under,No,0.6692901638250086,0.9299709692607948,0.815834561732234,60-70%,90-100%,80-90%
Lecce,Milan,I1,2023-01-14,0.7333333333333333,0.7333333333333333,0.78083,0.91549,-0.5386399999999999,5.82,3.95,1.61,0.1718213058419244,0.2531645569620253,0.6211180124223602,1.99,1.84,0.8,2.05,1.75,D,1,1,2.0,2.0,0.7777777777777778,0.7777777777777778,0.5666666666666667,0.4,0.1,0.16666666666666666,0.55,0.6,0.5333333333333333,0.26666666666666666,0.2,0.4,0.0,0.0,0.06950987762314334,0.36655511640685445,0.5639350059700025,0.41581326142711583,0.5841867385728842,0.5833713144512077,0.4166286855487923,A,Over,No,Over,Yes,0.5639350059700025,0.5841867385728842,0.5833713144512077,50-60%,50-60%,50-60%
